Coor_X,Coor_Y,Z,Ag,As_,Au,B,Ba,Be,Bi,Cd,Co,Cr,Cu,F,Hg,La,Li,Mn,Mo,Nb,Ni,P,Pb,Sb,Sn,Sr,Th,Ti,U,V,W,Y,Zn,Zr,Al2O3,CaO,Fe2O3,K2O,MgO,Na2O,SiO2,row,col
,,,-0.00026854,-0.000270508,-0.000261642,-0.000265909,-0.000268089,-0.000265754,-0.000266296,-0.000270195,-0.000262918,-0.000263046,-0.000268444,-0.000261366,0.00824142,-0.000261701,-0.000267618,-0.000262134,-0.000261455,-0.000268655,-0.000264919,-0.000261474,-0.000272878,-0.000262821,-0.000266364,-0.000268684,-0.000261986,-0.000261681,-0.000262428,-0.000260062,-0.000267319,-0.000264393,-0.000269114,-0.000267338,-0.000264597,-0.000261425,-0.000260735,-0.000266277,-0.000257184,-0.000267704,-0.000266074,1,11
,,,0.00976092,0.00983247,0.00951019,0.00966528,0.00974452,0.00965965,0.00967935,0.00982104,0.00955659,0.00956122,0.00975743,0.00950017,0.00725649,0.00951234,0.00972739,0.00952806,0.00950339,0.0097651,0.0096293,0.0095041,0.00991861,0.00955303,0.00968181,0.00976615,0.0095227,0.00951162,0.00953877,0.00945277,0.00971654,0.0096102,0.00978181,0.00971725,0.00961764,0.00950231,0.00947721,0.00967865,0.00934816,0.00973054,0.00967126,1,12
,,,0.0166285,0.0167504,0.0162014,0.0164656,0.0166006,0.016456,0.0164896,0.0167309,0.0162804,0.0162883,0.0166226,0.0161843,0.0067839,0.016205,0.0165714,0.0162318,0.0161898,0.0166356,0.0164043,0.016191,0.0168972,0.0162744,0.0164938,0.0166374,0.0162227,0.0162038,0.0162501,0.0161036,0.0165529,0.0163718,0.0166641,0.0165541,0.0163844,0.016188,0.0161452,0.0164884,0.0159253,0.0165768,0.0164758,1,13
,,,0.000725781,0.0007311,0.000707137,0.00071867,0.000724561,0.00071825,0.000719715,0.000730251,0.000710588,0.000710932,0.000725521,0.000706392,0.00118008,0.000707297,0.000723288,0.000708466,0.000706632,0.000726091,0.000715994,0.000706685,0.000737506,0.000710323,0.000719899,0.000726169,0.000708068,0.000707244,0.000709263,0.000702868,0.000722481,0.000714574,0.000727335,0.000722534,0.000715127,0.000706552,0.000704686,0.000719663,0.00069509,0.000723522,0.000719115,1,14
,,,-0.00998311,-0.0100563,-0.00972667,-0.00988529,-0.00996634,-0.00987953,-0.00989969,-0.0100446,-0.00977413,-0.00977886,-0.00997954,-0.00971642,-0.00411977,-0.00972887,-0.00994882,-0.00974495,-0.00971971,-0.00998738,-0.0098485,-0.00972045,-0.0101444,-0.00977048,-0.0099022,-0.00998845,-0.00973947,-0.00972813,-0.0097559,-0.00966794,-0.00993772,-0.00982896,-0.0100045,-0.00993844,-0.00983656,-0.00971862,-0.00969294,-0.00989897,-0.00956095,-0.00995204,-0.00989141,1,15
,,,0.0123778,0.0124685,0.0120598,0.0122565,0.012357,0.0122493,0.0122743,0.0124801,0.0121186,0.0121245,0.0123733,0.0120471,-0.01269,0.0120625,0.0123352,0.0120825,0.0120512,0.0123831,0.0122109,0.0120521,0.0125777,0.0121141,0.0122774,0.0123844,0.0120757,0.0120616,0.012096,0.011987,0.0123215,0.0121866,0.0124042,0.0123224,0.0121961,0.0120498,0.012018,0.0122734,0.0118543,0.0123392,0.0122641,1,16
,,,0.000936491,0.000943356,0.000912435,0.000927316,0.000934918,0.000926775,0.000928666,0.00103599,0.000916888,0.000917331,0.000936157,0.000911474,-0.0122084,0.000912642,0.000933275,0.00091415,0.000911783,0.000936893,0.000923864,0.000911852,0.000951621,0.000916546,0.000928902,0.000936993,0.000913636,0.000912573,0.000915178,0.000906927,0.000932234,0.000922031,0.000938495,0.000932301,0.000922744,0.00091168,0.000909272,0.000928598,0.00089689,0.000933577,0.00092789,1,17
,,,0.00763002,0.00768632,0.00743402,0.00755526,0.0076172,0.00755085,0.00756626,0.00790256,0.00747029,0.00747391,0.00762729,0.00742619,-0.00720856,0.0074357,0.00760381,0.00744799,0.00742871,0.00763329,0.00752713,0.00742927,0.00775328,0.00746751,0.00756818,0.0076341,0.00744381,0.00743514,0.00745636,0.00738914,0.00759533,0.0075122,0.00764635,0.00759588,0.00751801,0.00742787,0.00740825,0.00756571,0.00730737,0.00760627,0.00755993,1,18
,,,0.0167532,0.016894,0.0163229,0.0165891,0.0167251,0.0165794,0.0166132,0.0172714,0.0164025,0.0164105,0.0167472,0.0163057,0.0242374,0.0163266,0.0166957,0.0163536,0.0163112,0.0167604,0.0165273,0.0163124,0.0170249,0.0163964,0.0166175,0.0167622,0.0163444,0.0163253,0.0163719,0.0162243,0.0166771,0.0164945,0.0167891,0.0166783,0.0165073,0.0163094,0.0162663,0.016612,0.0160448,0.0167011,0.0165993,1,19
,,,-0.00782525,-0.00782994,-0.00762424,-0.00774858,-0.0078121,-0.00774406,-0.00775986,-0.00725652,-0.00766144,-0.00766515,-0.00782245,-0.00761621,-0.010487,-0.00762596,-0.00779837,-0.00763857,-0.00761879,-0.0078286,-0.00771973,-0.00761936,-0.00793834,-0.00765858,-0.00776183,-0.00782944,-0.00763427,-0.00762539,-0.00764715,-0.00757821,-0.00778806,-0.00770442,-0.007842,-0.00779024,-0.00771038,-0.00761793,-0.00759781,-0.00775929,-0.00749434,-0.0078009,-0.00775337,1,20
,,,0.00301757,0.00320289,0.00294006,0.002988,0.0030125,0.00298626,0.00299235,0.0043943,0.0029544,0.00295583,0.00301649,0.00293696,-0.00060469,0.00294072,0.00300721,0.00294558,0.00293796,0.00301886,0.00297688,0.00293818,0.00312291,0.0029533,0.00299311,0.00301919,0.00294393,0.0029405,0.00294889,0.00292231,0.00302148,0.00297098,0.00302403,0.00300407,0.00297327,0.00293762,0.00292986,0.00299214,0.00288997,0.00300818,0.00298985,1,21
,,,0.00181199,0.00220418,0.00176544,0.00179424,0.00180894,0.00179319,0.00179685,0.0040011,0.00177406,0.00177492,0.00181134,0.00176358,0.0106308,0.00176584,0.00180577,0.00176876,0.00176418,0.00181277,0.00178756,0.00176432,0.00202157,0.0017734,0.0017973,0.00181296,0.00176777,0.00176571,0.00177075,0.00175479,0.00187983,0.00178401,0.00181587,0.00180388,0.00178539,0.00176398,0.00175932,0.00179672,0.00173537,0.00180635,0.00179535,1,22
,,,-0.0108892,-0.00996507,-0.0106095,-0.0107673,-0.0108709,-0.0107241,-0.0107982,-0.00734997,-0.0106243,-0.0106664,-0.0108853,-0.0105983,-0.00201604,-0.0106119,-0.0108518,-0.0106294,-0.0104503,-0.0108783,-0.0107424,-0.0106027,-0.0104251,-0.0106573,-0.0108009,-0.010895,-0.0106234,-0.0106111,-0.0106414,-0.0105454,-0.0104015,-0.010721,-0.0109125,-0.0108405,-0.0107293,-0.0106007,-0.0105727,-0.0107974,-0.0104287,-0.0108553,-0.0107892,1,23
,,,0.00677547,0.00926393,0.00660143,0.00705725,0.00677345,0.00716917,0.0067302,0.0129706,0.00702897,0.00663685,0.00677305,0.00671033,0.0115837,0.00660292,0.0067522,0.00661384,0.00735092,0.00713287,0.00668411,0.00659721,0.00870533,0.00663117,0.00672056,0.0067791,0.00661379,0.00660242,0.00662127,0.00656157,0.00823295,0.00674036,0.00678998,0.00686722,0.00667601,0.00659596,0.00657854,0.00675964,0.00648896,0.00675439,0.00671759,1,24
,,,-0.00738494,-0.00216073,-0.00719867,-0.00602963,-0.00699189,-0.00570145,-0.00692483,0.00294015,-0.00581735,-0.00723729,-0.00738582,-0.00650322,0.0257358,-0.00720029,-0.00725749,-0.0072122,-0.0048502,-0.0060648,-0.00728883,-0.00719406,-0.00310816,-0.00707494,-0.00732858,-0.00739241,-0.00687721,-0.00719975,-0.0071347,-0.0071552,-0.00351805,-0.00668865,-0.00740427,-0.00662386,-0.00728,-0.00719271,-0.00717371,-0.00682593,-0.00707602,-0.00709215,-0.00698367,1,25
,,,-0.000869547,0.00642131,-0.00119528,0.00141961,-5.99E-05,0.00192839,-1.46E-05,0.0112446,0.00162172,-0.00102794,-0.00102814,0.000432767,-0.000816611,-0.00109934,-0.000585199,-0.000933398,0.00301822,0.00149304,-0.00120955,-0.00119452,0.0053515,-0.000452051,-0.00101784,-0.00122745,-0.000127221,-0.00118048,-0.000606331,-0.00118807,0.00484334,0.000266301,-0.00122942,0.000494236,-0.00108296,-0.00119429,-0.00119114,0.000109864,-0.00117492,-0.00025307,-0.000146275,1,26
,,,0.00892785,0.0212503,0.00741731,0.0133912,0.0103735,0.0143338,0.0103651,0.0274552,0.0137151,0.0083585,0.00853705,0.0112881,0.0122426,0.00810626,0.00922163,0.0085058,0.0161305,0.0136203,0.0078345,0.00741256,0.0198734,0.00930689,0.0084658,0.00781318,0.00997277,0.00784774,0.00902861,0.00737253,0.0191639,0.0109831,0.00787516,0.0115715,0.00828757,0.00741117,0.00754331,0.0107023,0.00741306,0.00993981,0.0101164,1,27
,,,0.00652125,0.023817,0.00356291,0.0141451,0.00932201,0.0154046,0.00928133,0.0309838,0.0146611,0.00558005,0.00568416,0.0111458,-0.0196772,0.00518301,0.00707523,0.005805,0.0177962,0.0144084,0.00481011,0.00356063,0.0220491,0.00748011,0.00556111,0.00464567,0.00878812,0.00491134,0.00691304,0.00371516,0.0214978,0.0105435,0.00473175,0.0113764,0.00542819,0.0035603,0.00442013,0.00998123,0.0042974,0.00852608,0.00893695,1,28
,,,-0.00421156,0.0169203,-0.0092034,0.00616946,-7.54E-05,0.00756506,-0.000133494,0.0247204,0.00698251,-0.00548527,-0.00558694,0.00268114,-0.0109087,-0.00619341,-0.00319187,-0.00497239,0.0103987,0.00634717,-0.00700864,-0.00909978,0.014606,-0.00222505,-0.00562014,-0.00742759,-0.000466251,-0.00668264,-0.00313802,-0.00823519,0.0145228,0.00176641,-0.00735481,0.00258732,-0.00592188,-0.00888055,-0.00732363,0.000923635,-0.00728495,-0.00111997,-0.000444097,1,29
,,,0.00469522,0.0303769,-0.00630492,0.0186169,0.0110104,0.0202245,0.0106071,0.0387358,0.0195351,0.00281941,0.00264316,0.0142132,-0.0105093,0.00155103,0.00672633,0.00367748,0.0233464,0.019035,-0.000436673,-0.00541467,0.0279498,0.0079291,0.0028059,-0.0013607,0.0102702,0.00020936,0.00655387,-0.00381441,0.0280289,0.0132863,-0.00107527,0.0143427,0.00204264,-0.00492105,-0.00153579,0.0121881,-0.00166842,0.00952084,0.0104099,1,30
,,,0.0217689,0.0513287,0.00394065,0.038558,0.029827,0.0402867,0.029003,0.0602228,0.0394025,0.0194493,0.0192047,0.0332248,-0.00261729,0.0177247,0.0245971,0.0204696,0.0434707,0.039224,0.0149378,0.00609194,0.048719,0.0259823,0.0196583,0.013633,0.0286674,0.0157312,0.0241796,0.00881145,0.0489209,0.0323597,0.0141051,0.0336824,0.0184198,0.00689211,0.0129716,0.0310751,0.0125888,0.0279263,0.028975,1,31
,,,0.0226709,0.0551857,-0.00326963,0.0420748,0.0323207,0.0438778,0.0310984,0.0644981,0.0430017,0.0204943,0.0196282,0.0362117,0.0026566,0.01851,0.0263205,0.0216502,0.0473145,0.0428245,0.0148698,0.00138525,0.052278,0.028231,0.0207409,0.0130248,0.0311725,0.0159293,0.0260193,0.00650826,0.0530431,0.0352736,0.0135266,0.0366196,0.0191232,0.00299046,0.0123888,0.0336811,0.0120528,0.0300334,0.0313394,1,32
,,,0.0366142,0.0715209,-0.000550231,0.0585592,0.0480792,0.060311,0.0461635,0.0812121,0.0595821,0.0349538,0.0332521,0.0520497,-0.0150657,0.032845,0.0415769,0.036191,0.0637916,0.0595994,0.0285074,0.0101057,0.0686872,0.0439438,0.035588,0.0260653,0.0468038,0.0295216,0.0412751,0.0178031,0.0696593,0.0512643,0.026688,0.0527349,0.0333088,0.012935,0.0253394,0.0493813,0.024953,0.0453586,0.046868,1,33
,,,0.041576,0.0807136,-0.00883942,0.0674769,0.0555277,0.0691651,0.0531705,0.0908939,0.0684629,0.0406781,0.0379515,0.0600019,0.0142563,0.0384973,0.0480992,0.0420385,0.0728547,0.0685621,0.0330622,0.00996869,0.0774715,0.0511985,0.0416583,0.0301347,0.0542777,0.0343209,0.0478552,0.0201584,0.0791618,0.0592576,0.0305303,0.0607732,0.0386672,0.0139956,0.029304,0.0569417,0.0291001,0.0522466,0.0541349,1,34
,,,0.0779878,0.118411,0.0148629,0.105431,0.0931743,0.106927,0.0900297,0.128386,0.105974,0.0772703,0.0739214,0.0970412,0.055562,0.0749607,0.0853042,0.0784269,0.1101,0.106899,0.0693421,0.042918,0.115181,0.0884862,0.078907,0.0664309,0.0913756,0.0702639,0.0845905,0.0545882,0.117099,0.0967611,0.0665773,0.0985217,0.0751045,0.0478727,0.0647112,0.0943363,0.0643567,0.0894332,0.0914279,1,35
,,,0.0893137,0.12963,0.0166873,0.11788,0.105401,0.119112,0.101603,0.139079,0.118068,0.0893172,0.0846657,0.109087,0.0535832,0.0870669,0.0972431,0.0902252,0.122536,0.119412,0.0810782,0.052601,0.126225,0.100986,0.0913885,0.0779896,0.103603,0.0819539,0.0966035,0.0654144,0.129833,0.109062,0.0776386,0.110746,0.086854,0.0584916,0.0760966,0.106374,0.0760145,0.101204,0.103459,1,36
,,,0.101123,0.141361,0.0219052,0.1309,0.118248,0.131843,0.113654,0.150319,0.130817,0.102236,0.0960738,0.121736,0.0800022,0.100176,0.109932,0.102867,0.13538,0.132513,0.0939148,0.0641682,0.137773,0.114235,0.104762,0.0906318,0.116568,0.0946354,0.109341,0.0776678,0.142798,0.12199,0.0897375,0.12356,0.0994934,0.0707461,0.0886011,0.119031,0.0888504,0.113609,0.116139,1,37
,,,0.114018,0.152626,0.0387525,0.14447,0.132177,0.144956,0.126525,0.160307,0.144328,0.117797,0.110415,0.135455,0.091651,0.116186,0.124683,0.118009,0.148408,0.145956,0.110249,0.0822158,0.14892,0.129255,0.121112,0.107016,0.130883,0.11066,0.124017,0.0949576,0.155691,0.135873,0.105678,0.13708,0.114978,0.0891936,0.104942,0.132905,0.105569,0.127607,0.130238,1,38
,,,0.127059,0.164963,0.0485291,0.158406,0.146091,0.158516,0.139553,0.171968,0.15787,0.132144,0.12301,0.149055,0.0654745,0.130845,0.138586,0.131955,0.162082,0.159952,0.124742,0.0964391,0.161081,0.143751,0.13602,0.121379,0.145021,0.124921,0.137968,0.109326,0.169485,0.149808,0.119341,0.150885,0.129045,0.10398,0.119159,0.146575,0.120245,0.141041,0.143989,1,39
,,,0.150019,0.188582,0.0707771,0.183036,0.170152,0.182473,0.163032,0.194787,0.181776,0.15672,0.146722,0.173216,0.128294,0.155913,0.163095,0.155907,0.185467,0.184454,0.14961,0.121083,0.184082,0.168654,0.161417,0.146011,0.169502,0.149485,0.162465,0.13411,0.193125,0.173929,0.143687,0.175243,0.153433,0.129014,0.143614,0.170658,0.145188,0.164882,0.168191,1,40
,,,0.144901,0.181134,0.0659077,0.178126,0.164671,0.176787,0.1572,0.186486,0.176261,0.152892,0.140656,0.168202,0.114459,0.152474,0.158274,0.151455,0.180484,0.179148,0.145995,0.118977,0.176538,0.165047,0.158651,0.141902,0.165255,0.145861,0.157985,0.131122,0.187758,0.168944,0.13905,0.169939,0.149228,0.127744,0.140201,0.16539,0.142708,0.159406,0.163122,1,41
,,,0.169796,0.204663,0.0905395,0.203486,0.190379,0.201685,0.181974,0.209027,0.201056,0.179297,0.165209,0.193238,0.145441,0.179447,0.184215,0.177311,0.205515,0.204724,0.17297,0.146501,0.199872,0.191472,0.185714,0.169014,0.191141,0.172417,0.184207,0.15826,0.212988,0.194479,0.165133,0.195377,0.175488,0.156159,0.166852,0.19071,0.169833,0.184614,0.188617,1,42
,,,0.183232,0.216589,0.109935,0.217714,0.205363,0.21515,0.195581,0.219904,0.21423,0.195105,0.179005,0.206953,0.153691,0.196253,0.199718,0.192599,0.219325,0.218757,0.189687,0.165505,0.211978,0.207015,0.202406,0.186154,0.206767,0.188653,0.199335,0.176014,0.226502,0.208911,0.181107,0.209494,0.191323,0.175858,0.183411,0.205075,0.187023,0.198622,0.203063,1,43
,,,0.20428,0.235534,0.132795,0.238786,0.226665,0.235678,0.216088,0.237713,0.234757,0.217632,0.199366,0.227755,0.208791,0.219106,0.221377,0.214451,0.240029,0.239913,0.212854,0.190147,0.230621,0.229287,0.225634,0.209244,0.228415,0.21134,0.221153,0.199728,0.247103,0.230216,0.20335,0.230597,0.213554,0.200916,0.206307,0.226117,0.210613,0.219458,0.224303,1,44
,,,0.231549,0.260366,0.16285,0.265719,0.253918,0.262031,0.242592,0.261289,0.261055,0.246186,0.225894,0.25436,0.241188,0.247941,0.249079,0.242267,0.266486,0.266966,0.242183,0.221275,0.255179,0.257469,0.254969,0.23858,0.255919,0.240088,0.248923,0.229663,0.273557,0.257396,0.231866,0.257631,0.241853,0.232363,0.235299,0.253094,0.240255,0.246275,0.251502,1,45
,,,0.252492,0.278674,0.18726,0.286203,0.274704,0.281943,0.262788,0.278327,0.280974,0.268436,0.246038,0.274625,0.265157,0.270475,0.270359,0.263805,0.286696,0.287498,0.26521,0.246402,0.273179,0.279298,0.277934,0.261552,0.277072,0.262587,0.270381,0.253472,0.29358,0.278187,0.254013,0.278208,0.263836,0.257744,0.258102,0.273655,0.263784,0.266663,0.272298,1,46
,,,0.252856,0.278793,0.191986,0.287065,0.275239,0.282813,0.263156,0.276911,0.281566,0.270231,0.246496,0.275403,0.252577,0.271897,0.271281,0.265022,0.287401,0.288289,0.267253,0.25011,0.272482,0.280814,0.2804,0.263186,0.278286,0.264577,0.27245,0.256386,0.294874,0.279226,0.255476,0.279005,0.265324,0.261949,0.260232,0.274395,0.266785,0.267131,0.273229,1,47
,,,0.293748,0.315576,0.239409,0.326296,0.315669,0.321456,0.302784,0.311951,0.320164,0.312158,0.286693,0.314414,0.280821,0.314194,0.312264,0.306288,0.326465,0.327846,0.310686,0.296438,0.309286,0.321621,0.3229,0.306958,0.318489,0.306981,0.313221,0.300734,0.333206,0.31912,0.298045,0.318737,0.307262,0.308114,0.303188,0.314213,0.31014,0.307028,0.313376,1,48
,,,0.319939,0.338618,0.269416,0.351643,0.341095,0.346007,0.328066,0.333588,0.344825,0.339319,0.311907,0.339435,0.337881,0.341456,0.338473,0.332638,0.351482,0.353101,0.33874,0.326858,0.332013,0.348089,0.350836,0.334716,0.344369,0.334359,0.339447,0.329586,0.357786,0.344615,0.325303,0.344032,0.334133,0.33837,0.330918,0.339577,0.338605,0.332114,0.338978,1,49
,,,0.32557,0.340559,0.27814,0.355637,0.345142,0.349233,0.333134,0.334293,0.348263,0.345152,0.316093,0.343488,0.329732,0.347552,0.343305,0.337863,0.357715,0.356584,0.345327,0.336416,0.333652,0.353103,0.356994,0.341223,0.348817,0.340371,0.344028,0.337057,0.361556,0.348761,0.331171,0.347918,0.339766,0.347675,0.337432,0.343745,0.345827,0.33595,0.343311,1,50
,,,0.36866,0.380507,0.325363,0.397368,0.386874,0.390154,0.375137,0.373023,0.389331,0.388532,0.358372,0.38467,0.386545,0.390594,0.386083,0.380381,0.397549,0.398474,0.38978,0.38297,0.373586,0.39573,0.401403,0.385185,0.39091,0.383931,0.386828,0.382073,0.401542,0.390588,0.37532,0.389697,0.382946,0.39383,0.381321,0.385544,0.3902,0.377556,0.385364,1,51
,,,0.375522,0.384327,0.339129,0.403495,0.393365,0.395689,0.38198,0.375594,0.395301,0.397051,0.364892,0.390862,0.392328,0.399018,0.393338,0.388457,0.402813,0.404551,0.399332,0.395174,0.377157,0.403153,0.410155,0.394179,0.398025,0.392849,0.394374,0.392922,0.405287,0.397264,0.384165,0.395917,0.391265,0.405383,0.390879,0.392028,0.400368,0.383981,0.392085,1,52
,,,0.392218,0.399493,0.361621,0.419763,0.409821,0.411397,0.399049,0.389507,0.411513,0.415096,0.38193,0.406979,0.399095,0.416518,0.410679,0.406084,0.41826,0.420821,0.418319,0.415808,0.391889,0.419699,0.427852,0.412493,0.414845,0.411137,0.411952,0.412873,0.420187,0.413841,0.403076,0.412257,0.409212,0.424777,0.409693,0.408637,0.419398,0.400516,0.408878,1,53
,,,0.414782,0.421009,0.391266,0.44238,0.433303,0.433815,0.422709,0.410662,0.434182,0.439825,0.405764,0.429847,0.440883,0.44102,0.434747,0.430699,0.44102,0.443862,0.444257,0.443375,0.413463,0.443691,0.45236,0.438238,0.438423,0.436175,0.436419,0.439596,0.440524,0.437106,0.429332,0.435279,0.434014,0.452375,0.435366,0.432018,0.445133,0.424079,0.43235,1,54
,,,0.428817,0.433941,0.405914,0.457189,0.447819,0.448,0.436887,0.423265,0.448587,0.455251,0.420486,0.444035,0.474262,0.45556,0.449331,0.445794,0.455067,0.45853,0.4594,0.458913,0.42739,0.457708,0.468313,0.452397,0.453228,0.451201,0.451212,0.455291,0.453108,0.45161,0.444868,0.449656,0.448819,0.465224,0.450355,0.446602,0.460176,0.438217,0.446914,1,55
,,,0.434602,0.439828,0.410905,0.463573,0.453806,0.454213,0.442916,0.429212,0.455037,0.461639,0.426841,0.450332,0.473599,0.46108,0.455033,0.451906,0.459254,0.46508,0.465215,0.464036,0.433965,0.463007,0.474924,0.457181,0.459509,0.457019,0.457748,0.46087,0.456504,0.457722,0.451004,0.455764,0.454533,0.467889,0.455962,0.452801,0.465764,0.444113,0.453,1,56
,,,0.430402,0.43513,0.4097,0.459521,0.450855,0.450368,0.439127,0.424891,0.451305,0.458273,0.423346,0.446533,0.462462,0.457594,0.450933,0.448771,0.456495,0.461402,0.461709,0.460704,0.430509,0.458439,0.471654,0.453687,0.455976,0.453484,0.455014,0.457151,0.452844,0.454097,0.447699,0.452044,0.450995,0.462201,0.452501,0.449316,0.461907,0.441024,0.449485,1,57
,,,0.443637,0.4473,0.425427,0.471625,0.463523,0.462066,0.451664,0.437093,0.463146,0.469975,0.435719,0.458086,0.47151,0.469586,0.462281,0.460768,0.466645,0.473709,0.473436,0.472835,0.443411,0.469856,0.484709,0.465788,0.467981,0.465251,0.467341,0.468284,0.463452,0.466205,0.459678,0.464468,0.462711,0.47147,0.464028,0.461614,0.473063,0.45395,0.461775,1,58
,,,0.452295,0.455106,0.433102,0.479735,0.471379,0.469696,0.459682,0.444926,0.471008,0.478024,0.443858,0.465577,0.491502,0.477265,0.469891,0.468846,0.472372,0.481818,0.48043,0.481202,0.451429,0.477809,0.495492,0.472761,0.475888,0.473145,0.475232,0.476178,0.469914,0.474208,0.467322,0.472511,0.470369,0.477054,0.47167,0.469566,0.480714,0.461799,0.469785,1,59
,,,0.447733,0.449151,0.427272,0.4743,0.466522,0.464112,0.454085,0.438956,0.465537,0.473422,0.439061,0.46026,0.476416,0.472183,0.46475,0.464385,0.465237,0.476392,0.47514,0.477954,0.445839,0.47339,0.49282,0.467857,0.470697,0.46838,0.47038,0.471782,0.464289,0.469084,0.462581,0.467286,0.465527,0.472319,0.467148,0.464319,0.476085,0.456682,0.464684,1,60
,,,0.456285,0.457836,0.433783,0.48276,0.474252,0.472022,0.462089,0.447212,0.473548,0.481534,0.447328,0.468234,0.487685,0.479685,0.472779,0.472207,0.471602,0.484833,0.483117,0.486296,0.453903,0.482083,0.504077,0.474602,0.479057,0.476517,0.478499,0.479942,0.471785,0.47729,0.470584,0.475599,0.473361,0.479086,0.474986,0.472396,0.484205,0.464288,0.472894,1,61
,,,0.459929,0.46161,0.43732,0.485645,0.476574,0.475052,0.465257,0.452019,0.476375,0.484134,0.450263,0.470818,0.498218,0.482442,0.47573,0.474694,0.472462,0.487684,0.485329,0.488752,0.457065,0.485645,0.509851,0.476249,0.481731,0.479223,0.481295,0.482886,0.473695,0.48041,0.473354,0.478615,0.476027,0.48077,0.477476,0.475483,0.48672,0.466832,0.475928,1,62
,,,0.472554,0.474201,0.451125,0.497119,0.487673,0.486701,0.476902,0.464258,0.487592,0.49561,0.462363,0.482129,0.492606,0.493742,0.487666,0.485961,0.482351,0.499212,0.497624,0.50073,0.468765,0.49775,0.52456,0.487259,0.492955,0.490922,0.492907,0.494787,0.484353,0.492123,0.485324,0.490362,0.487744,0.491988,0.488917,0.487207,0.498007,0.478295,0.487731,1,63
,,,0.492251,0.494245,0.472276,0.51606,0.50574,0.505403,0.495414,0.484242,0.505667,0.51368,0.481463,0.50023,0.53493,0.511849,0.506447,0.503839,0.499401,0.517704,0.517452,0.51962,0.487706,0.516861,0.545179,0.50504,0.510358,0.509385,0.511214,0.51287,0.502813,0.51087,0.504036,0.509787,0.506214,0.509592,0.506848,0.506029,0.515729,0.496787,0.506662,1,64
,,,0.486201,0.487006,0.470675,0.508263,0.498122,0.497921,0.488068,0.478277,0.497668,0.5057,0.474142,0.492356,0.531057,0.505206,0.499061,0.496477,0.492304,0.509646,0.512553,0.513437,0.479805,0.509725,0.539159,0.497915,0.501579,0.502311,0.503765,0.505684,0.493815,0.503854,0.496846,0.502791,0.499235,0.502891,0.499694,0.498746,0.507961,0.489719,0.499579,1,65
,,,0.483804,0.484738,0.473533,0.504138,0.494224,0.494677,0.483728,0.476378,0.493833,0.501619,0.470701,0.488869,0.515796,0.503045,0.495616,0.492989,0.488501,0.50504,0.511249,0.510388,0.47591,0.506528,0.535703,0.494608,0.49635,0.49892,0.500419,0.501993,0.489732,0.50076,0.49319,0.499835,0.496024,0.500187,0.496215,0.495457,0.503805,0.486896,0.496425,1,66
,,,0.489818,0.492318,0.483917,0.510374,0.499935,0.500817,0.488555,0.485258,0.499805,0.506339,0.476454,0.495413,0.527735,0.510254,0.501279,0.498523,0.494952,0.511429,0.519253,0.51499,0.481894,0.51236,0.53936,0.499482,0.500842,0.504697,0.506301,0.506751,0.495681,0.507044,0.498522,0.506333,0.501532,0.505188,0.501394,0.501414,0.508187,0.493498,0.502551,1,67
,,,0.487732,0.492473,0.486711,0.509763,0.499696,0.500137,0.486408,0.486423,0.499166,0.504497,0.47611,0.495394,0.528073,0.511197,0.500369,0.497594,0.494735,0.511369,0.520989,0.51324,0.480956,0.511529,0.535096,0.498321,0.498907,0.504008,0.505365,0.505258,0.495013,0.506442,0.497954,0.506001,0.500487,0.503898,0.500531,0.50051,0.506133,0.493646,0.50192,1,68
,,,0.484426,0.48999,0.484885,0.50752,0.498169,0.49788,0.483819,0.484832,0.497253,0.502247,0.473953,0.49427,0.546359,0.511533,0.498443,0.4962,0.493123,0.509791,0.521023,0.511184,0.478209,0.509211,0.531224,0.496878,0.4967,0.502613,0.503558,0.503637,0.493068,0.504449,0.496667,0.504081,0.498676,0.50239,0.4991,0.498273,0.503652,0.492642,0.499922,1,69
,,,0.473966,0.481131,0.473482,0.498014,0.489774,0.488796,0.474383,0.476592,0.488485,0.492858,0.464676,0.486657,0.524758,0.505196,0.489578,0.487862,0.486195,0.501616,0.514239,0.502128,0.468394,0.500231,0.520294,0.488703,0.487174,0.494004,0.494629,0.494775,0.484457,0.495646,0.488388,0.494773,0.490028,0.493905,0.490803,0.489089,0.49391,0.484683,0.490928,1,70
,,,0.464506,0.472409,0.460174,0.49009,0.482162,0.480775,0.466279,0.468128,0.481048,0.485096,0.456633,0.479883,0.504428,0.498986,0.481818,0.480537,0.479884,0.494704,0.507562,0.494056,0.459874,0.492104,0.511678,0.481309,0.479502,0.486539,0.486833,0.487229,0.477453,0.48777,0.480972,0.486639,0.48219,0.486048,0.483519,0.481017,0.485878,0.477345,0.482982,1,71
,,,0.450609,0.460691,0.442071,0.478516,0.47048,0.469404,0.455164,0.455448,0.470259,0.473589,0.445448,0.469501,0.50056,0.489403,0.470563,0.469377,0.468979,0.484789,0.496686,0.481387,0.448006,0.480492,0.498177,0.469873,0.468063,0.475387,0.474971,0.47574,0.466335,0.47633,0.469771,0.475322,0.470561,0.474427,0.472552,0.469152,0.474315,0.466212,0.471295,1,72
