Coor_X,Coor_Y,Z,Ag,As_,Au,B,Ba,Be,Bi,Cd,Co,Cr,Cu,F,Hg,La,Li,Mn,Mo,Nb,Ni,P,Pb,Sb,Sn,Sr,Th,Ti,U,V,W,Y,Zn,Zr,Al2O3,CaO,Fe2O3,K2O,MgO,Na2O,SiO2,row,col
,,,47.4282,9.75136,15.984,32.5594,1005.71,1.51531,0.170237,0.0402514,7.35267,43.7841,15.0699,271.591,35.0635,32.2388,20.3742,424.781,0.434012,13.3038,15.6804,515.602,22.8843,0.342095,2.24296,295.688,7.07599,3180.69,1.28435,62.6442,1.06778,17.9271,34.2996,372.332,12.1776,1.44382,2.64199,2.89131,1.09771,2.13798,70.6539,22,23
,,,53.7882,9.62719,18.2197,33.7114,1043.63,1.53799,0.180209,0.0437063,7.77977,45.5266,15.6661,289.793,41.6127,36.2083,20.941,433.956,0.499794,13.9675,16.4749,534.559,24.5631,0.357566,2.45237,312.477,7.16857,3242.68,1.31558,64.2064,1.11814,18.3406,36.1592,376.204,12.4058,1.55079,2.72932,2.95195,1.14573,2.19479,71.0132,22,24
,,,50.7355,8.99949,15.4033,33.6373,1044.23,1.53876,0.178309,0.0424394,7.79953,45.7097,15.8696,296.3,39.8698,35.236,21.0221,437.233,0.476513,13.973,16.4645,533.866,24.4352,0.355095,2.49513,321.373,7.12304,3229.53,1.30095,64.6065,1.11095,18.3595,36.8203,369.593,12.4935,1.62954,2.77237,2.9621,1.16361,2.20729,70.8776,22,25
,,,48.6543,8.16048,15.2938,32.5749,1027.65,1.55923,0.175405,0.0411127,7.39754,43.6596,15.4373,288.285,37.9624,33.545,20.5142,427.693,0.432135,13.7362,15.668,512.815,23.5485,0.337436,2.52065,312.663,6.88196,3122.81,1.24015,61.5341,1.06203,17.9611,35.5141,351.203,12.3885,1.61297,2.71839,2.92536,1.11928,2.14719,70.2838,22,26
,,,46.5122,7.39185,11.9499,32.9014,1027.5,1.57756,0.172778,0.0406382,7.54219,44.4005,15.7538,296.65,39.7165,34.5469,20.9352,433.195,0.411338,13.8672,15.986,510.744,23.9602,0.3391,2.59077,318.955,6.87528,3120.97,1.23621,62.0969,1.07521,18.1417,36.3881,348.291,12.5236,1.70589,2.76982,2.93348,1.14185,2.15399,70.1389,22,27
,,,60.0152,8.1529,21.7509,33.7389,1045.03,1.60875,0.183944,0.0465395,7.80738,45.8731,16.5717,310.303,47.0219,38.4922,21.4678,443.338,0.463249,14.1101,16.4487,527.068,24.858,0.347505,2.83575,330.43,6.97592,3118.99,1.25358,63.0995,1.11512,18.4026,37.9608,349.852,12.6565,1.87909,2.84603,2.94615,1.18775,2.16893,70.0556,22,28
,,,64.4178,7.38686,30.285,34.2064,1108.29,1.63472,0.180076,0.0505722,8.03851,45.7959,16.7387,318.769,50.5431,39.8757,21.6008,438.72,0.441697,14.1954,16.5403,532.841,25.5903,0.356264,2.87406,359.678,7.11607,3104.56,1.27529,62.547,1.12038,18.3973,38.5946,354.102,12.7904,1.92007,2.84593,2.99535,1.19766,2.26277,70.3213,22,29
,,,61.1132,6.4305,23.9492,32.9818,1142.63,1.62009,0.172599,0.0487713,8.01614,44.8202,17.1658,316.854,48.9075,38.5446,21.4378,448.073,0.396997,13.6195,16.4893,507.804,25.7287,0.344251,2.77819,370.875,7.0235,3027.47,1.22639,61.2328,1.09557,18.2047,39.0032,346.5,12.8948,2.11059,2.88401,3.01418,1.1944,2.25552,69.4557,22,30
,,,79.5033,6.43939,36.6405,33.8248,1132.96,1.62415,0.180934,0.0565437,8.05559,45.6495,17.7121,309.964,57.8951,43.9704,21.6171,443.699,0.435425,13.2947,16.5727,483.589,26.3833,0.34649,2.85996,361.118,7.2145,2990.45,1.22355,61.7614,1.12806,18.0096,38.9314,350.516,12.8914,2.3581,2.89545,2.97658,1.21949,2.21026,69.4295,22,31
,,,79.1041,6.28429,35.9384,34.0527,1171.86,1.63092,0.179823,0.0587311,8.32789,45.8987,17.9362,307.242,55.7023,43.0771,21.7992,445.05,0.403849,12.9075,17.09,480.934,26.7122,0.350731,2.70508,371.681,7.32643,3018.66,1.23183,62.2209,1.14313,18.01,39.4209,358.451,12.9715,2.10001,2.91751,3.0113,1.2214,2.23624,69.7469,22,32
,,,79.9046,6.10025,40.2111,33.2647,1143.53,1.6073,0.173766,0.0561272,8.03387,43.7273,18.2111,297.095,53.8274,41.4744,21.1244,449.401,0.3938,12.1632,16.4878,464.902,26.2428,0.346112,2.58698,366.654,7.1324,2883.91,1.13888,59.1506,1.09057,17.4716,38.9969,349.442,12.8764,1.9951,2.86081,2.97995,1.17652,2.21348,69.3517,22,33
,,,93.0017,6.26275,54.949,33.821,1227.49,1.62077,0.181924,0.0601023,8.34838,44.6547,18.9175,299.355,52.028,41.2333,21.0305,452.002,0.438207,12.1725,16.9204,475.966,27.0048,0.356943,2.59481,380.804,7.3717,2934.36,1.16531,60.7052,1.1214,17.5065,39.9674,359.226,13.0076,2.00607,2.90126,3.02043,1.20147,2.26409,69.7963,22,34
,,,111.001,6.48446,60.0304,33.4802,1356.66,1.62482,0.189412,0.0599312,8.18,43.3977,20.2887,295.305,51.0204,41.3604,20.3239,440.495,0.467725,11.7878,16.5346,470.668,27.7013,0.352504,2.4378,403.204,7.51934,2941.64,1.16055,60.2052,1.16579,17.1919,39.7242,370.566,12.9772,1.96233,2.83531,3.0483,1.18117,2.32993,70.173,22,35
,,,74.4964,5.89354,35.0359,31.601,1272.39,1.56579,0.178922,0.0464401,7.63799,41.0035,18.8444,277.613,39.5239,35.89,18.9281,427.8,0.40457,11.2556,15.4969,419.133,25.5517,0.331232,2.15625,362.049,7.3215,2872.25,1.03373,57.7776,1.06716,16.4824,37.2192,351.434,12.839,1.63659,2.76767,2.96672,1.09178,2.21005,69.465,22,36
,,,72.9903,6.13257,38.1166,32.4287,1236.25,1.62142,0.185474,0.0463407,8.03047,42.2337,19.7332,284.28,37.8272,36.1643,19.677,439.421,0.418591,11.901,16.3337,421.364,26.6901,0.350678,2.2015,355.488,7.50322,2983.21,1.03568,59.6753,1.08572,16.8834,38.9279,352.678,13.0219,1.62929,2.89039,2.95225,1.1267,2.1919,69.4915,22,37
,,,107.809,7.21906,63.0142,36.4645,1307.65,1.71918,0.225033,0.0573249,9.20576,46.983,23.0076,309.646,43.2752,41.5433,21.3289,476.183,0.522452,12.6811,18.4894,459.792,29.3108,0.397541,2.4966,369.702,8.02039,3194.48,1.15051,65.7153,1.19005,17.8105,44.1069,369.233,13.4265,1.79254,3.17195,2.97914,1.26612,2.21333,70.1606,22,38
,,,86.7288,7.29157,42.1764,36.4623,1233.56,1.73556,0.250865,0.0543988,9.08774,46.6825,23.4893,314.132,37.1612,39.097,21.1482,470.927,0.523635,12.514,18.1471,433.278,28.4875,0.393249,2.49593,357.933,7.927,3233.67,1.13815,65.6667,1.17598,17.6143,44.7108,360.457,13.3972,1.70776,3.26221,2.87931,1.26023,2.1227,69.5846,22,39
,,,82.1943,6.679,31.2818,35.3442,1180.57,1.78555,0.249384,0.0532277,9.04588,46.3518,24.0214,315.297,31.7024,36.3384,21.1632,471.469,0.522282,12.2649,17.9229,429.186,28.5968,0.386683,2.32744,354.848,7.8663,3278.31,1.16524,66.0085,1.16704,17.4815,45.651,358.574,13.4119,1.64808,3.35184,2.79364,1.26982,2.0571,69.0222,22,40
,,,89.7221,6.4822,35.3495,35.769,1215.25,1.84233,0.252276,0.0546958,9.21211,47.2007,23.8177,320.131,31.7792,36.367,21.1445,466.109,0.591838,12.2086,17.8317,431.272,29.5303,0.394659,2.26748,371.917,8.06745,3345.29,1.25508,67.2153,1.19983,17.5613,46.6246,370.766,13.4858,1.65754,3.42268,2.77394,1.29552,2.08835,69.3084,22,41
,,,81.5052,6.23574,41.2275,36.426,1229.72,1.81909,0.247366,0.05433,9.78063,49.6626,23.7139,330.771,33.134,37.332,21.8629,478.977,0.690895,12.0937,19.0932,457.795,29.1723,0.395984,2.34208,395.107,8.35614,3453.07,1.37559,70.2849,1.20154,17.5762,47.8093,376.986,13.7701,1.70602,3.60085,2.75551,1.35273,2.09124,68.9059,22,42
,,,71.4511,6.02746,31.7415,34.4651,1199.68,1.76391,0.226231,0.0497362,9.60117,49.0779,23.3659,330.334,34.0105,37.0435,21.886,468.792,0.66117,11.7833,18.7838,450.383,29.0247,0.364486,2.25523,406.913,8.26859,3457.06,1.41228,70.0544,1.19043,17.2128,47.4308,373.179,13.8248,1.63472,3.59108,2.72987,1.32884,2.10319,68.8099,22,43
,,,62.8087,5.79936,39.9774,33.5318,1140.57,1.69504,0.210105,0.0448899,9.49693,49.3581,23.2267,335.353,34.8696,37.1146,22.1231,454.052,0.664619,11.595,18.7042,450.887,28.3637,0.334207,2.20363,409.741,8.08041,3472.95,1.49969,70.6319,1.20187,16.8989,47.1129,365.116,13.8807,1.59499,3.57347,2.69583,1.3196,2.07805,68.4657,22,44
,,,47.2159,5.57617,32.2984,33.7764,1087.7,1.67294,0.196709,0.0396886,9.6275,51.3561,23.8794,351.72,38.7859,38.4254,22.8116,453.468,0.58788,11.9151,19.0088,472.193,26.8033,0.316319,2.29678,414.272,7.96097,3526.07,1.63922,73.9755,1.23921,16.8961,48.2031,360.726,14.0888,1.60006,3.59972,2.72926,1.3399,2.09818,68.704,22,45
,,,51.3145,5.7659,68.6302,34.3478,1086.83,1.68331,0.20958,0.0436427,10.0076,54.5595,26.0448,376.799,45.7727,41.4344,23.4236,465.435,0.636724,12.3154,19.9385,507.002,27.6936,0.305758,2.45025,425.741,7.93151,3601.93,1.79698,76.5248,1.32701,17.1804,52.2385,361.692,14.2796,1.65235,3.6888,2.76468,1.41206,2.11711,68.9056,22,46
,,,50.6343,5.60068,65.6521,34.5123,1040.85,1.66681,0.216027,0.0463272,9.87372,55.0237,25.1888,385.237,47.9038,42.2229,23.0652,466.645,0.573915,12.3711,19.9767,519.461,25.9375,0.291507,2.47871,419.748,7.7289,3572.64,1.89565,75.2963,1.31795,17.176,53.5655,355.433,14.2111,1.60149,3.63921,2.75961,1.41353,2.09677,68.7308,22,47
,,,66.8461,5.61735,82.758,34.8084,1057.85,1.72967,0.235081,0.0541368,10.0954,57.2902,27.326,411.569,57.1733,46.4857,22.6227,465.528,0.647395,12.4915,20.8231,611.661,27.1577,0.296254,2.63297,447.869,7.89222,3586.74,2.04098,75.3441,1.31139,17.4413,56.8917,361.496,14.2108,1.68748,3.66561,2.81905,1.46498,2.14723,69.0145,22,48
,,,59.8604,5.34088,68.9368,33.0167,1020.5,1.76311,0.220964,0.0557173,9.93684,56.1717,26.5697,419.219,55.813,44.3803,21.3409,466.485,0.535624,12.257,20.5611,609.989,26.6261,0.291744,2.50597,452.07,7.74905,3544.17,2.03349,73.6612,1.21005,17.2458,58.978,352.69,14.0853,1.66113,3.62707,2.77975,1.43636,2.13566,68.6826,22,49
,,,59.9363,5.36764,72.4227,32.142,1028.69,1.80078,0.209663,0.052136,9.97807,56.2691,26.2634,441.204,56.8237,45.3345,21.0598,463.503,0.540542,12.4672,20.709,645.689,26.7254,0.296301,2.52474,472.99,7.8886,3557.6,2.08354,73.1872,1.19976,17.3952,59.2766,354.724,14.0347,1.71137,3.63587,2.77777,1.46508,2.17473,69.0122,22,50
,,,54.4522,5.22515,45.9714,29.8509,984.938,1.76925,0.18054,0.0483357,9.5336,54.6876,23.8515,435.473,55.526,43.8952,19.8536,456.466,0.477424,12.2653,19.9002,626.369,25.495,0.293754,2.46866,457.413,7.811,3506.24,2.00974,70.8644,1.1096,16.9559,56.4423,345.83,13.765,1.62846,3.55902,2.71461,1.40544,2.10293,68.69,22,51
,,,51.4624,5.55578,45.0706,29.6526,1001.04,1.75195,0.171481,0.0459361,10.1218,56.2519,24.166,445.097,62.1282,47.9117,20.2768,472.059,0.47957,12.7272,21.4071,617.742,26.378,0.314215,2.53303,465.132,8.10383,3591.64,2.03912,74.0779,1.13072,17.4318,57.8824,355.345,13.9216,1.67452,3.68214,2.70742,1.46296,2.12153,68.769,22,52
,,,44.4799,5.83224,30.4235,30.0048,972.343,1.76028,0.165017,0.0369445,10.2158,56.1215,23.127,433.043,58.3544,47.3461,20.4341,474.724,0.46221,12.8747,21.9367,628.594,25.3316,0.332446,2.56411,449.996,8.27025,3615.88,2.03732,75.551,1.15319,17.573,54.3433,358.228,13.8565,1.65266,3.71086,2.69201,1.47278,2.11382,68.861,22,53
,,,38.7608,5.85138,36.2629,31.002,955.242,1.72947,0.158977,0.0308961,10.2287,56.5787,22.5478,438.524,58.2438,49.3258,19.4112,478.737,0.469122,13.1515,22.3661,631.29,24.6246,0.331538,2.59745,448.03,8.59387,3645.58,2.00413,76.4841,1.14414,17.9195,53.3001,370.092,13.8438,1.64477,3.76628,2.65921,1.48441,2.09527,68.5691,22,54
,,,34.1256,6.15064,35.4804,32.2555,955.803,1.72985,0.156931,0.0263734,10.4063,58.6941,22.8292,445.536,60.258,53.4964,19.5331,492.032,0.51469,13.7872,22.9536,645.772,24.3442,0.347464,2.65309,440.057,9.06092,3734.1,2.00132,79.7821,1.23309,18.6462,52.1373,389.592,13.9465,1.60943,3.85301,2.6726,1.51157,2.07327,68.717,22,55
,,,32.2555,6.05239,41.6837,33.486,939.559,1.70239,0.162657,0.0265338,10.6171,60.7471,23.6919,452.887,55.8581,52.1725,19.6483,496.605,0.589341,14.3448,23.7403,668.281,23.7642,0.341876,2.72948,431.235,9.36878,3824.29,2.02406,81.9391,1.30582,19.0398,52.6127,388.708,14.0128,1.66963,3.95754,2.66838,1.57313,2.10401,68.6289,22,56
,,,29.8208,6.12,21.2345,34.6441,885.79,1.62291,0.167195,0.0264709,10.8155,64.2454,23.9971,441.486,51.0092,48.9721,20.3354,504.278,0.572924,14.4571,24.8658,633.388,22.3995,0.343991,2.6755,391.541,9.19359,3878.69,2.03366,84.0538,1.3372,19.0275,51.1679,368.832,13.9049,1.61609,4.01131,2.60243,1.63005,2.02957,68.3398,22,57
,,,28.656,5.8759,23.1512,33.0074,863.551,1.57449,0.162285,0.0277108,10.9376,66.4049,24.6268,460.292,51.0697,48.6316,20.4424,497.314,0.638132,14.15,25.1459,636.854,22.1273,0.337852,2.60007,385.706,9.0222,3911.92,2.03881,86.3162,1.36484,18.7291,51.9966,357.753,13.9297,1.66237,4.06444,2.56334,1.68532,2.03923,67.8376,22,58
,,,29.0233,5.88564,21.914,33.0899,894.852,1.57113,0.168886,0.0301564,11.3667,71.1787,26.3783,484.986,56.3762,51.0225,21.9106,487.938,0.677109,14.0837,26.37,630.827,23.3662,0.343764,2.64123,388.045,9.18623,4007.86,2.0868,89.2675,1.42581,18.6801,54.6048,351.475,14.1909,1.73623,4.2002,2.62821,1.79394,2.11954,68.0516,22,59
,,,25.7654,5.23905,20.1492,29.6802,886.872,1.51299,0.169891,0.0268898,10.6357,67.0081,25.3172,478.639,50.4475,47.0431,20.6807,455.862,0.555384,13.4332,24.545,572.165,23.7004,0.30409,2.31993,389.571,8.73673,3826.78,1.93825,84.4494,1.26944,17.8302,54.9525,325.664,14.1728,1.70776,4.04195,2.60743,1.69925,2.17812,67.5208,22,60
,,,28.5379,5.20992,32.0439,28.3986,926.773,1.4876,0.173318,0.0315088,10.6127,65.7271,26.8994,485.771,53.8056,48.5544,20.6552,448.417,0.532879,13.1724,24.4505,553.289,26.2519,0.304846,2.32348,416.7,8.72428,3768.07,1.87308,82.955,1.19425,17.3896,59.9849,316.058,14.3263,1.7303,4.04777,2.68179,1.67653,2.32366,67.7749,22,61
,,,32.3048,5.30717,47.5452,28.5163,988.907,1.44901,0.174229,0.0385648,10.4857,64.1682,28.7713,483.877,56.7405,50.6504,20.3282,443.776,0.546095,13.1971,24.2391,548.426,29.2076,0.308035,2.45153,441.892,8.93151,3651.83,1.88937,78.9216,1.10974,17.2625,66.2551,309.412,14.4121,1.73271,4.00033,2.78691,1.62731,2.46482,68.266,22,62
,,,38.5916,5.24315,53.2005,27.5353,1008.36,1.3754,0.160805,0.0466107,9.89887,58.7064,30.4037,459.744,55.5327,49.633,19.1919,431.732,0.534617,12.8609,22.2031,536.774,32.2952,0.300669,2.54669,443.806,8.63032,3395.3,1.86524,70.2573,1.03145,16.4693,72.9043,286.797,14.3014,1.66592,3.83133,2.87164,1.48674,2.5578,68.3057,22,63
,,,62.4377,5.34348,86.6596,28.9665,1016.15,1.47239,0.184717,0.0846538,10.1829,58.0172,34.446,434.418,52.2872,47.5615,20.2357,435.186,0.640072,13.0813,21.9037,529.856,37.4211,0.321731,2.90971,413.066,8.87228,3385.34,2.02538,69.4449,1.09628,16.5693,81.7003,282.232,14.2562,1.55854,3.97704,2.91368,1.42228,2.5429,68.6419,22,64
,,,145.789,5.71043,108.515,30.7712,1014.47,1.55958,0.219592,0.15397,10.4765,59.6798,43.272,416.751,49.3753,44.7593,21.2745,441.424,0.764462,13.1176,22.4703,530.459,48.9705,0.334159,3.25488,372.936,8.99762,3350.24,2.23196,68.4378,1.2118,16.6731,94.308,269.243,14.0721,1.4295,4.09139,2.8969,1.38015,2.43176,68.7995,22,65
,,,305.026,6.05623,164.626,34.0868,1089.49,1.65864,0.258615,0.2199,11.1108,63.126,55.3365,447.275,51.0957,45.4571,23.5575,461.17,1.05472,13.4262,23.9103,560.164,65.3287,0.376627,4.02627,363.321,9.58369,3433.05,2.69471,70.338,1.45493,17.3803,104.874,276.45,14.1705,1.38987,4.32778,2.97164,1.39498,2.40155,69.4225,22,66
,,,419.972,5.97013,166.587,35.5948,1036.48,1.7,0.237194,0.24259,10.8433,60.0577,58.2782,429.125,35.551,35.7234,24.7757,458.331,0.84923,13.2839,22.2587,510.524,67.6887,0.378826,3.95846,316.597,9.22947,3365.41,2.71568,67.5219,1.59582,17.3641,100.155,260.26,13.9718,1.1939,4.3407,2.93052,1.2843,2.21603,68.9246,22,67
,,,583.762,6.30576,232.599,38.9149,1073.34,1.78166,0.303278,0.238854,11.3679,62.6397,67.2273,441.891,32.8857,34.0735,26.6543,479.409,0.782966,13.8015,23.6628,534.694,87.466,0.499575,4.46263,304.276,9.96455,3469.12,3.16049,70.835,2.31123,18.2232,105.736,268.306,14.112,1.2073,4.48009,2.95032,1.32232,2.19328,68.9202,22,68
,,,551.02,5.96737,245.945,42.579,1056.69,1.86146,0.362839,0.187637,11.8639,64.763,65.6778,444.47,28.0027,31.7395,28.7676,497.098,0.572685,14.2488,24.8925,558.367,81.5529,0.401088,4.87876,290.908,9.55127,3628.4,3.24141,75.6359,1.86185,18.7402,96.1784,284.603,14.2615,1.23805,4.50842,2.959,1.38325,2.17245,69.1861,22,69
,,,481.961,5.55923,203.427,42.0316,971.067,1.93295,0.328896,0.129483,11.477,62.4912,53.8739,436.194,22.8006,28.1885,29.4155,489.622,0.425761,14.2756,24.039,529.672,62.5578,0.362597,4.30926,271.591,8.98084,3643.7,2.94665,76.3879,1.69092,18.6946,79.804,283.278,14.1631,1.22279,4.36668,2.86931,1.3607,2.07547,68.5731,22,70
,,,445.487,5.46306,196.673,41.3496,909.403,2.08569,0.329044,0.111535,11.9596,62.9621,53.7352,460.277,20.543,26.3173,30.5597,504.201,0.391138,14.3851,24.5898,538.727,53.7987,0.341796,4.42244,268.303,8.72786,3747.06,3.08551,79.9581,1.69722,18.8596,76.6941,287.456,14.1773,1.31391,4.47569,2.79014,1.39811,2.0514,68.1113,22,71
,,,373.077,4.78655,146.442,37.4289,851.501,2.13388,0.259469,0.0876256,12.3942,65.6518,48.0652,523.418,18.3951,25.5976,30.8733,532.54,0.388699,14.1747,26.9166,570.35,41.2953,0.31891,4.0498,284.806,8.48959,3923.39,2.74239,85.8992,1.56933,19.1242,71.2265,304.396,14.257,1.5149,4.58299,2.66094,1.44153,2.06855,67.3724,22,72
,,,339.688,4.46417,120.539,34.4037,815.727,2.19858,0.229857,0.0802689,13.2423,69.8563,47.0064,611.632,20.2293,26.8017,31.1463,561.049,0.40638,14.024,29.4113,611.869,37.4283,0.306665,3.83984,309.914,8.34629,4101.42,2.75611,92.0523,1.54119,19.2798,71.3017,318.781,14.3332,1.77495,4.82232,2.53132,1.49881,2.10156,66.896,22,73
,,,290.919,4.2659,83.7538,32.1919,804.76,2.31572,0.201955,0.0786661,14.2026,75.548,47.6242,751.133,21.424,28.7118,31.8405,608.929,0.431838,14.4565,33.4603,702.583,37.9263,0.315642,3.89111,348.388,8.73677,4361.9,2.91923,99.1497,1.47043,19.9888,76.38,352.27,14.6652,2.15834,5.14263,2.50063,1.61373,2.16105,66.6347,22,74
,,,212.098,4.0534,58.2472,29.3005,786.103,2.31476,0.174805,0.0697926,14.7513,78.4937,48.1393,846.299,21.2959,29.8378,31.245,638.608,0.371066,14.5397,35.2089,748.476,34.4816,0.317382,3.48652,378.339,8.749,4507.68,2.9214,102.604,1.31626,20.1704,77.8214,370.332,14.6734,2.27093,5.32418,2.43544,1.6294,2.1909,66.0302,22,75
,,,143.432,3.59922,23.1015,26.8972,743.792,2.20493,0.161323,0.059396,14.6727,78.5172,38.2902,871.381,20.9773,30.1794,30.215,654.691,0.300598,14.503,35.8469,755.819,31.1216,0.312687,3.22822,384.866,8.48802,4541.1,2.63681,103.673,1.20245,20.0835,74.5917,375.309,14.6776,2.34764,5.34536,2.38698,1.61788,2.21106,65.5585,22,76
,,,135.931,3.45852,22.9318,26.1565,723.012,2.1244,0.168915,0.0588718,14.9541,80.4492,37.6648,862.844,24.8184,32.4544,29.7979,674.116,0.246653,14.5454,37.0234,808.064,30.3676,0.324157,3.37163,383.273,8.42388,4590.56,2.67723,104.79,1.18979,20.0373,77.2969,374.763,14.7904,2.43854,5.41396,2.37883,1.6737,2.22146,65.2138,22,77
,,,102.779,3.44642,13.9924,26.5557,731.818,2.11021,0.175323,0.0513994,14.9608,81.453,34.1212,852.103,22.7461,31.8106,29.3265,680.566,0.236254,14.8138,36.7388,832.644,28.9435,0.32953,3.41993,374.997,8.58088,4607.67,2.64106,105.349,1.20926,20.2532,72.83,375.059,14.8848,2.41193,5.45106,2.4289,1.69011,2.25581,65.7663,22,78
,,,99.6704,3.44653,17.6922,26.386,718.536,2.08849,0.185647,0.0489891,14.7964,78.701,32.6086,778.631,20.4074,29.8433,29.5499,670.174,0.230486,14.8323,34.4422,793.622,27.1702,0.332623,3.43808,353.594,8.37862,4544.51,2.87419,104.136,1.17773,20.0122,68.8847,363.047,14.8625,2.36291,5.35398,2.40547,1.68489,2.23623,65.5655,22,79
,,,87.0033,3.609,16.2833,27.147,724.66,2.03884,0.185351,0.0449933,15.3417,79.4887,32.0471,709.843,19.6074,28.5428,29.5372,685.238,0.352706,14.8693,35.951,790.016,26.5407,0.331564,3.38715,341.781,8.34333,4627.05,2.87122,105.873,1.27285,20.246,67.6034,362.595,14.8847,2.41775,5.48553,2.42557,1.74775,2.25372,65.8251,22,80
,,,66.4556,3.70239,9.67811,27.2882,744.034,1.98074,0.184553,0.041159,15.2226,77.6725,30.2187,633.066,19.4079,27.7137,28.8811,671.252,0.489249,14.6669,36.189,800.061,26.0089,0.328472,3.17855,332.836,8.27917,4633.86,2.83076,105.089,1.30257,20.3654,65.4907,359.449,14.7739,2.38901,5.47603,2.41143,1.76512,2.24412,65.7127,22,81
,,,42.5263,5.63851,8.70531,31.9018,851.999,1.86268,0.184431,0.0412382,11.8492,59.4529,21.8204,386.796,31.3738,32.8032,24.1886,525.54,0.407043,13.7964,23.1436,462.969,26.2575,0.364865,2.43071,290.055,8.30843,3636.92,1.74516,73.5767,1.27378,20.7025,45.9352,363.61,13.6578,1.67825,3.57624,2.54786,1.28197,2.25511,69.3647,21,0
,,,47.8033,6.21405,10.4114,33.1107,878.676,1.89512,0.196424,0.0429075,12.2207,61.195,22.6536,395.564,37.635,36.5387,24.7618,530.185,0.435194,14.2808,23.8693,479.038,27.5051,0.404709,2.51562,296.581,8.52989,3729.83,1.81329,75.8301,1.49723,21.0218,47.7658,372.698,13.8094,1.92982,3.61027,2.6264,1.31906,2.29061,69.8589,21,1
,,,38.854,5.6244,4.89232,31.9857,845.898,1.85068,0.180846,0.0386814,11.5563,58.6746,21.1891,381.665,29.8763,31.8902,24.1933,514.003,0.380514,13.7417,22.4255,458.336,25.7311,0.36003,2.38909,287.262,8.21525,3603.84,1.72905,72.8578,1.24978,20.6112,45.5393,361.188,13.6703,1.60283,3.47869,2.58012,1.24954,2.23604,69.4978,21,2
,,,40.9372,5.99036,10.1083,32.4298,862.351,1.87281,0.186275,0.0414986,11.5198,59.6101,21.5756,387.497,33.1328,33.8648,24.3521,513.652,0.413273,13.978,22.4183,472.338,26.7823,0.366818,2.45503,289.932,8.36046,3625.06,1.75994,73.0624,1.28727,20.8065,46.3816,366.983,13.7102,1.62691,3.46976,2.60252,1.27191,2.23385,69.7306,21,3
,,,44.8149,6.21587,8.68157,31.339,834,1.83705,0.185167,0.0385004,11.1313,57.1488,21.0456,374.219,34.3243,34.0943,23.8573,496.278,0.403797,14.4431,21.3147,450.676,25.5668,0.473284,2.38705,278.088,8.23366,3504.59,1.7587,70.4832,1.51123,20.4005,45.1509,358.933,13.6394,1.8063,3.31286,2.55345,1.21859,2.17449,69.4071,21,4
,,,49.2956,6.59026,12.6115,33.6183,912.123,1.91572,0.196483,0.045066,11.8103,61.846,22.2931,405.172,38.6012,37.2656,24.9958,519.608,0.444723,14.4467,23.0001,503.187,27.979,0.383683,2.57361,299.4,8.6803,3716.27,1.82909,75.5225,1.36401,21.2995,48.343,378.79,13.8545,1.69848,3.51675,2.68245,1.32638,2.27519,70.3144,21,5
,,,41.7439,6.10348,9.23986,31.7474,862.363,1.85179,0.184126,0.0401765,10.7799,57.6203,20.2967,381.601,31.0216,32.4972,24.0548,493.352,0.397022,13.7667,20.8774,467.859,25.4923,0.35633,2.40374,282.148,8.23098,3506.75,1.72803,70.4443,1.25802,20.5935,44.8917,361.411,13.6324,1.55288,3.3022,2.60469,1.22645,2.18207,69.7229,21,6
,,,49.3242,6.86393,15.4356,33.2528,911.301,1.90204,0.196572,0.045227,11.1464,60.2088,21.226,399.174,36.3392,35.9152,24.6888,503.215,0.448571,14.2255,21.6649,499.377,27.3111,0.373844,2.55106,294.134,8.57748,3603.3,1.8108,73.3615,1.34259,21.1039,47.0781,374.428,13.7734,1.63575,3.37891,2.67563,1.29167,2.23201,70.2492,21,7
,,,37.5608,6.02437,4.39222,31.9212,862.946,1.8432,0.176187,0.0374128,10.383,55.9677,19.4442,376.691,29.4261,31.5446,24.1586,481.372,0.369961,13.6965,20.2079,465.21,24.8183,0.352141,2.35581,278.999,8.10831,3476.88,1.71708,69.5735,1.23706,20.4569,44.0406,359.744,13.621,1.4927,3.20756,2.6481,1.19487,2.16582,69.9588,21,8
,,,41.7327,6.47135,10.1178,31.5728,865.737,1.83847,0.178278,0.0396706,10.0109,54.9727,19.1249,375.631,30.5522,32.1755,23.8435,473.489,0.392772,13.6602,19.5383,467.981,24.9021,0.348704,2.38257,276.223,8.0963,3415.78,1.70276,68.1779,1.24625,20.3167,43.3098,358.832,13.484,1.48405,3.14389,2.62938,1.18482,2.1328,69.8255,21,9
,,,50.4049,7.46072,13.2668,33.299,926.253,1.89604,0.19968,0.0441952,10.5244,58.0912,20.4916,401.265,40.0005,37.7857,24.6896,488.219,0.450485,14.3423,20.6206,504.807,26.4517,0.371661,2.54539,292.647,8.50702,3554.9,1.8005,72.4095,1.55619,20.9564,45.8113,373.438,13.6249,1.59945,3.23922,2.70182,1.26706,2.20769,70.4473,21,10
